WaveNumber, DarkFastSlow
2.948143e+03,7.910750e+01
2.948264e+03,7.912022e+01
2.948384e+03,7.913136e+01
2.948505e+03,7.914106e+01
2.948625e+03,7.914986e+01
2.948746e+03,7.915864e+01
2.948866e+03,7.916823e+01
2.948987e+03,7.917931e+01
2.949107e+03,7.919202e+01
2.949228e+03,7.920595e+01
2.949348e+03,7.922029e+01
2.949469e+03,7.923396e+01
2.949589e+03,7.924593e+01
2.949710e+03,7.925562e+01
2.949831e+03,7.926289e+01
2.949951e+03,7.926814e+01
2.950072e+03,7.927239e+01
2.950192e+03,7.927689e+01
2.950313e+03,7.928282e+01
2.950433e+03,7.929122e+01
2.950554e+03,7.930253e+01
2.950674e+03,7.931643e+01
2.950795e+03,7.933181e+01
2.950915e+03,7.934683e+01
2.951036e+03,7.935944e+01
2.951156e+03,7.936743e+01
2.951277e+03,7.936920e+01
2.951397e+03,7.936405e+01
2.951518e+03,7.935242e+01
2.951638e+03,7.933585e+01
2.951759e+03,7.931686e+01
2.951879e+03,7.929859e+01
2.952000e+03,7.928404e+01
2.952121e+03,7.927573e+01
2.952241e+03,7.927505e+01
2.952362e+03,7.928193e+01
2.952482e+03,7.929469e+01
2.952603e+03,7.931023e+01
2.952723e+03,7.932496e+01
2.952844e+03,7.933518e+01
2.952964e+03,7.933828e+01
2.953085e+03,7.933350e+01
2.953205e+03,7.932214e+01
2.953326e+03,7.930739e+01
2.953446e+03,7.929323e+01
2.953567e+03,7.928382e+01
2.953688e+03,7.928205e+01
2.953808e+03,7.928899e+01
2.953928e+03,7.930367e+01
2.954049e+03,7.932380e+01
2.954170e+03,7.934643e+01
2.954290e+03,7.936893e+01
2.954411e+03,7.938969e+01
2.954531e+03,7.940846e+01
2.954652e+03,7.942585e+01
2.954772e+03,7.944291e+01
2.954893e+03,7.946053e+01
2.955013e+03,7.947900e+01
2.955134e+03,7.949809e+01
2.955254e+03,7.951711e+01
2.955375e+03,7.953536e+01
2.955495e+03,7.955258e+01
2.955616e+03,7.956896e+01
2.955736e+03,7.958504e+01
2.955857e+03,7.960152e+01
2.955978e+03,7.961890e+01
2.956098e+03,7.963725e+01
2.956219e+03,7.965627e+01
2.956339e+03,7.967538e+01
2.956460e+03,7.969402e+01
2.956580e+03,7.971194e+01
2.956701e+03,7.972935e+01
2.956821e+03,7.974708e+01
2.956942e+03,7.976625e+01
2.957062e+03,7.978837e+01
2.957183e+03,7.981474e+01
2.957303e+03,7.984623e+01
2.957424e+03,7.988305e+01
2.957544e+03,7.992457e+01
2.957665e+03,7.996933e+01
2.957785e+03,8.001516e+01
2.957906e+03,8.005974e+01
2.958027e+03,8.010088e+01
2.958147e+03,8.013696e+01
2.958268e+03,8.016732e+01
2.958388e+03,8.019237e+01
2.958509e+03,8.021362e+01
2.958629e+03,8.023323e+01
2.958750e+03,8.025396e+01
2.958870e+03,8.027847e+01
2.958991e+03,8.030894e+01
2.959111e+03,8.034700e+01
2.959232e+03,8.039330e+01
2.959352e+03,8.044746e+01
2.959473e+03,8.050826e+01
2.959593e+03,8.057379e+01
2.959714e+03,8.064176e+01
2.959834e+03,8.070972e+01
2.959955e+03,8.077557e+01
2.960075e+03,8.083765e+01
2.960196e+03,8.089498e+01
2.960317e+03,8.094714e+01
2.960437e+03,8.099447e+01
2.960558e+03,8.103770e+01
2.960678e+03,8.107787e+01
2.960799e+03,8.111618e+01
2.960919e+03,8.115385e+01
2.961040e+03,8.119184e+01
2.961160e+03,8.123090e+01
2.961281e+03,8.127135e+01
2.961401e+03,8.131306e+01
2.961522e+03,8.135548e+01
2.961642e+03,8.139782e+01
2.961763e+03,8.143910e+01
2.961884e+03,8.147852e+01
2.962004e+03,8.151573e+01
2.962125e+03,8.155086e+01
2.962245e+03,8.158479e+01
2.962365e+03,8.161898e+01
2.962486e+03,8.165518e+01
2.962607e+03,8.169524e+01
2.962727e+03,8.174042e+01
2.962848e+03,8.179117e+01
2.962968e+03,8.184682e+01
2.963089e+03,8.190572e+01
2.963209e+03,8.196535e+01
2.963330e+03,8.202297e+01
2.963450e+03,8.207651e+01
2.963571e+03,8.212483e+01
2.963691e+03,8.216829e+01
2.963812e+03,8.220846e+01
2.963932e+03,8.224794e+01
2.964053e+03,8.228951e+01
2.964174e+03,8.233533e+01
2.964294e+03,8.238680e+01
2.964415e+03,8.244415e+01
2.964535e+03,8.250666e+01
2.964656e+03,8.257311e+01
2.964776e+03,8.264203e+01
2.964897e+03,8.271210e+01
2.965017e+03,8.278207e+01
2.965138e+03,8.285093e+01
2.965258e+03,8.291759e+01
2.965379e+03,8.298115e+01
2.965499e+03,8.304100e+01
2.965620e+03,8.309695e+01
2.965740e+03,8.314951e+01
2.965861e+03,8.319970e+01
2.965981e+03,8.324889e+01
2.966102e+03,8.329847e+01
2.966222e+03,8.334927e+01
2.966343e+03,8.340161e+01
2.966464e+03,8.345515e+01
2.966584e+03,8.350922e+01
2.966705e+03,8.356306e+01
2.966825e+03,8.361600e+01
2.966946e+03,8.366766e+01
2.967066e+03,8.371780e+01
2.967187e+03,8.376628e+01
2.967307e+03,8.381305e+01
2.967428e+03,8.385808e+01
2.967548e+03,8.390160e+01
2.967669e+03,8.394421e+01
2.967789e+03,8.398670e+01
2.967910e+03,8.402986e+01
2.968031e+03,8.407427e+01
2.968151e+03,8.411990e+01
2.968271e+03,8.416615e+01
2.968392e+03,8.421204e+01
2.968512e+03,8.425659e+01
2.968633e+03,8.429926e+01
2.968754e+03,8.434012e+01
2.968874e+03,8.437990e+01
2.968995e+03,8.441941e+01
2.969115e+03,8.445937e+01
2.969236e+03,8.449979e+01
2.969356e+03,8.454014e+01
2.969477e+03,8.457949e+01
2.969597e+03,8.461713e+01
2.969718e+03,8.465293e+01
2.969838e+03,8.468768e+01
2.969959e+03,8.472276e+01
2.970079e+03,8.475979e+01
2.970200e+03,8.480016e+01
2.970321e+03,8.484433e+01
2.970441e+03,8.489195e+01
2.970562e+03,8.494184e+01
2.970682e+03,8.499252e+01
2.970802e+03,8.504263e+01
2.970923e+03,8.509131e+01
2.971044e+03,8.513821e+01
2.971164e+03,8.518353e+01
2.971285e+03,8.522761e+01
2.971405e+03,8.527078e+01
2.971526e+03,8.531316e+01
2.971646e+03,8.535451e+01
2.971767e+03,8.539440e+01
2.971887e+03,8.543227e+01
2.972008e+03,8.546757e+01
2.972128e+03,8.549995e+01
2.972249e+03,8.552946e+01
2.972369e+03,8.555630e+01
2.972490e+03,8.558109e+01
2.972611e+03,8.560450e+01
2.972731e+03,8.562720e+01
2.972852e+03,8.564966e+01
2.972972e+03,8.567220e+01
2.973093e+03,8.569512e+01
2.973213e+03,8.571874e+01
2.973334e+03,8.574384e+01
2.973454e+03,8.577130e+01
2.973575e+03,8.580235e+01
2.973695e+03,8.583787e+01
2.973816e+03,8.587811e+01
2.973936e+03,8.592233e+01
2.974057e+03,8.596886e+01
2.974177e+03,8.601550e+01
2.974298e+03,8.605978e+01
2.974418e+03,8.609991e+01
2.974539e+03,8.613496e+01
2.974659e+03,8.616489e+01
2.974780e+03,8.619043e+01
2.974901e+03,8.621250e+01
2.975021e+03,8.623212e+01
2.975142e+03,8.625002e+01
2.975262e+03,8.626688e+01
2.975383e+03,8.628336e+01
2.975503e+03,8.630020e+01
2.975624e+03,8.631808e+01
2.975744e+03,8.633746e+01
2.975865e+03,8.635828e+01
2.975985e+03,8.637999e+01
2.976106e+03,8.640168e+01
2.976226e+03,8.642278e+01
2.976347e+03,8.644328e+01
2.976468e+03,8.646413e+01
2.976588e+03,8.648693e+01
2.976708e+03,8.651338e+01
2.976829e+03,8.654443e+01
2.976949e+03,8.657972e+01
2.977070e+03,8.661736e+01
2.977191e+03,8.665459e+01
2.977311e+03,8.668873e+01
2.977432e+03,8.671793e+01
2.977552e+03,8.674205e+01
2.977673e+03,8.676247e+01
2.977793e+03,8.678162e+01
2.977914e+03,8.680191e+01
2.978034e+03,8.682490e+01
2.978155e+03,8.685075e+01
2.978275e+03,8.687833e+01
2.978396e+03,8.690576e+01
2.978516e+03,8.693106e+01
2.978637e+03,8.695293e+01
2.978758e+03,8.697109e+01
2.978878e+03,8.698616e+01
2.978999e+03,8.699942e+01
2.979119e+03,8.701247e+01
2.979240e+03,8.702681e+01
2.979360e+03,8.704341e+01
2.979481e+03,8.706275e+01
2.979601e+03,8.708447e+01
2.979722e+03,8.710763e+01
2.979842e+03,8.713062e+01
2.979963e+03,8.715168e+01
2.980083e+03,8.716939e+01
2.980204e+03,8.718307e+01
2.980324e+03,8.719304e+01
2.980445e+03,8.720072e+01
2.980565e+03,8.720816e+01
2.980686e+03,8.721726e+01
2.980806e+03,8.722930e+01
2.980927e+03,8.724438e+01
2.981048e+03,8.726163e+01
2.981168e+03,8.727950e+01
2.981289e+03,8.729657e+01
2.981409e+03,8.731205e+01
2.981530e+03,8.732605e+01
2.981650e+03,8.733935e+01
2.981771e+03,8.735288e+01
2.981891e+03,8.736738e+01
2.982012e+03,8.738293e+01
2.982132e+03,8.739903e+01
2.982253e+03,8.741498e+01
2.982373e+03,8.743021e+01
2.982494e+03,8.744460e+01
2.982615e+03,8.745855e+01
2.982735e+03,8.747268e+01
2.982855e+03,8.748753e+01
2.982976e+03,8.750340e+01
2.983097e+03,8.752010e+01
2.983217e+03,8.753722e+01
2.983338e+03,8.755427e+01
2.983458e+03,8.757086e+01
2.983579e+03,8.758667e+01
2.983699e+03,8.760146e+01
2.983820e+03,8.761484e+01
2.983940e+03,8.762626e+01
2.984061e+03,8.763508e+01
2.984181e+03,8.764092e+01
2.984302e+03,8.764384e+01
2.984422e+03,8.764459e+01
2.984543e+03,8.764456e+01
2.984663e+03,8.764551e+01
2.984784e+03,8.764933e+01
2.984905e+03,8.765746e+01
2.985025e+03,8.767078e+01
2.985146e+03,8.768942e+01
2.985266e+03,8.771273e+01
2.985387e+03,8.773922e+01
2.985507e+03,8.776702e+01
2.985628e+03,8.779401e+01
2.985748e+03,8.781808e+01
2.985869e+03,8.783783e+01
2.985989e+03,8.785268e+01
2.986110e+03,8.786309e+01
2.986230e+03,8.787032e+01
2.986351e+03,8.787595e+01
2.986471e+03,8.788124e+01
2.986592e+03,8.788672e+01
2.986712e+03,8.789181e+01
2.986833e+03,8.789523e+01
2.986954e+03,8.789574e+01
2.987074e+03,8.789274e+01
2.987195e+03,8.788686e+01
2.987315e+03,8.788004e+01
2.987436e+03,8.787495e+01
2.987556e+03,8.787418e+01
2.987677e+03,8.787922e+01
2.987797e+03,8.789012e+01
2.987918e+03,8.790543e+01
2.988038e+03,8.792290e+01
2.988159e+03,8.794012e+01
2.988279e+03,8.795536e+01
2.988400e+03,8.796798e+01
2.988520e+03,8.797826e+01
2.988641e+03,8.798704e+01
2.988761e+03,8.799520e+01
2.988882e+03,8.800339e+01
2.989002e+03,8.801181e+01
2.989123e+03,8.802048e+01
2.989244e+03,8.802939e+01
2.989364e+03,8.803856e+01
2.989485e+03,8.804813e+01
2.989605e+03,8.805800e+01
2.989726e+03,8.806773e+01
2.989846e+03,8.807645e+01
2.989967e+03,8.808310e+01
2.990087e+03,8.808669e+01
2.990208e+03,8.808677e+01
2.990328e+03,8.808351e+01
2.990449e+03,8.807795e+01
2.990569e+03,8.807159e+01
2.990690e+03,8.806617e+01
2.990811e+03,8.806320e+01
2.990931e+03,8.806384e+01
2.991052e+03,8.806858e+01
2.991172e+03,8.807732e+01
2.991292e+03,8.808936e+01
2.991413e+03,8.810356e+01
2.991534e+03,8.811857e+01
2.991654e+03,8.813296e+01
2.991775e+03,8.814557e+01
2.991895e+03,8.815559e+01
2.992016e+03,8.816272e+01
2.992136e+03,8.816697e+01
2.992257e+03,8.816859e+01
2.992377e+03,8.816782e+01
2.992498e+03,8.816475e+01
2.992618e+03,8.815946e+01
2.992739e+03,8.815223e+01
2.992859e+03,8.814366e+01
2.992980e+03,8.813503e+01
2.993101e+03,8.812786e+01
2.993221e+03,8.812366e+01
2.993342e+03,8.812341e+01
2.993462e+03,8.812708e+01
2.993583e+03,8.813359e+01
2.993703e+03,8.814102e+01
2.993824e+03,8.814744e+01
2.993944e+03,8.815134e+01
2.994065e+03,8.815228e+01
2.994185e+03,8.815089e+01
2.994306e+03,8.814861e+01
2.994426e+03,8.814713e+01
2.994547e+03,8.814764e+01
2.994667e+03,8.815060e+01
2.994788e+03,8.815572e+01
2.994908e+03,8.816191e+01
2.995029e+03,8.816792e+01
2.995149e+03,8.817250e+01
2.995270e+03,8.817471e+01
2.995391e+03,8.817391e+01
2.995511e+03,8.816999e+01
2.995632e+03,8.816332e+01
2.995752e+03,8.815479e+01
2.995873e+03,8.814580e+01
2.995993e+03,8.813787e+01
2.996114e+03,8.813231e+01
2.996234e+03,8.812955e+01
2.996355e+03,8.812890e+01
2.996475e+03,8.812827e+01
2.996596e+03,8.812506e+01
2.996716e+03,8.811655e+01
2.996837e+03,8.810110e+01
2.996958e+03,8.807882e+01
2.997078e+03,8.805170e+01
2.997198e+03,8.802312e+01
2.997319e+03,8.799657e+01
2.997439e+03,8.797494e+01
2.997560e+03,8.795934e+01
2.997681e+03,8.794907e+01
2.997801e+03,8.794191e+01
2.997922e+03,8.793520e+01
2.998042e+03,8.792685e+01
2.998163e+03,8.791592e+01
2.998283e+03,8.790303e+01
2.998404e+03,8.788982e+01
2.998524e+03,8.787838e+01
2.998645e+03,8.787030e+01
2.998765e+03,8.786604e+01
2.998886e+03,8.786467e+01
2.999006e+03,8.786417e+01
2.999127e+03,8.786186e+01
2.999248e+03,8.785516e+01
2.999368e+03,8.784263e+01
2.999489e+03,8.782423e+01
2.999609e+03,8.780166e+01
2.999729e+03,8.777789e+01
2.999850e+03,8.775656e+01
2.999971e+03,8.774102e+01
3.000091e+03,8.773302e+01
3.000212e+03,8.773247e+01
3.000332e+03,8.773692e+01
3.000453e+03,8.774260e+01
3.000573e+03,8.774500e+01
3.000694e+03,8.774039e+01
3.000814e+03,8.772691e+01
3.000935e+03,8.770486e+01
3.001055e+03,8.767644e+01
3.001176e+03,8.764476e+01
3.001296e+03,8.761310e+01
3.001417e+03,8.758343e+01
3.001538e+03,8.755635e+01
3.001658e+03,8.753113e+01
3.001779e+03,8.750645e+01
3.001899e+03,8.748124e+01
3.002020e+03,8.745525e+01
3.002140e+03,8.742935e+01
3.002261e+03,8.740520e+01
3.002381e+03,8.738462e+01
3.002502e+03,8.736876e+01
3.002622e+03,8.735778e+01
3.002743e+03,8.735068e+01
3.002863e+03,8.734566e+01
3.002984e+03,8.734042e+01
3.003104e+03,8.733305e+01
3.003225e+03,8.732207e+01
3.003345e+03,8.730689e+01
3.003466e+03,8.728759e+01
3.003586e+03,8.726472e+01
3.003707e+03,8.723939e+01
3.003828e+03,8.721285e+01
3.003948e+03,8.718652e+01
3.004069e+03,8.716196e+01
3.004189e+03,8.714053e+01
3.004310e+03,8.712326e+01
3.004430e+03,8.711059e+01
3.004551e+03,8.710219e+01
3.004671e+03,8.709663e+01
3.004792e+03,8.709200e+01
3.004912e+03,8.708614e+01
3.005033e+03,8.707711e+01
3.005153e+03,8.706392e+01
3.005274e+03,8.704669e+01
3.005395e+03,8.702665e+01
3.005515e+03,8.700570e+01
3.005635e+03,8.698573e+01
3.005756e+03,8.696823e+01
3.005876e+03,8.695374e+01
3.005997e+03,8.694187e+01
3.006118e+03,8.693164e+01
3.006238e+03,8.692200e+01
3.006359e+03,8.691234e+01
3.006479e+03,8.690262e+01
3.006600e+03,8.689329e+01
3.006720e+03,8.688486e+01
3.006841e+03,8.687745e+01
3.006961e+03,8.687041e+01
3.007082e+03,8.686251e+01
3.007202e+03,8.685220e+01
3.007323e+03,8.683855e+01
3.007443e+03,8.682154e+01
3.007564e+03,8.680245e+01
3.007685e+03,8.678358e+01
3.007805e+03,8.676765e+01
3.007926e+03,8.675697e+01
3.008046e+03,8.675283e+01
3.008167e+03,8.675519e+01
3.008287e+03,8.676279e+01
3.008408e+03,8.677391e+01
3.008528e+03,8.678658e+01
3.008649e+03,8.679926e+01
3.008769e+03,8.681103e+01
3.008890e+03,8.682127e+01
3.009010e+03,8.682961e+01
3.009131e+03,8.683563e+01
3.009251e+03,8.683907e+01
3.009372e+03,8.683985e+01
3.009492e+03,8.683847e+01
3.009613e+03,8.683612e+01
3.009733e+03,8.683431e+01
3.009854e+03,8.683476e+01
3.009975e+03,8.683860e+01
3.010095e+03,8.684607e+01
3.010216e+03,8.685642e+01
3.010336e+03,8.686816e+01
3.010457e+03,8.687975e+01
3.010577e+03,8.689018e+01
3.010698e+03,8.689941e+01
3.010818e+03,8.690839e+01
3.010939e+03,8.691881e+01
3.011059e+03,8.693220e+01
3.011180e+03,8.694933e+01
3.011300e+03,8.696993e+01
3.011421e+03,8.699249e+01
3.011542e+03,8.701498e+01
3.011662e+03,8.703529e+01
3.011782e+03,8.705208e+01
3.011903e+03,8.706525e+01
3.012024e+03,8.707582e+01
3.012144e+03,8.708544e+01
3.012265e+03,8.709590e+01
3.012385e+03,8.710841e+01
3.012506e+03,8.712312e+01
3.012626e+03,8.713929e+01
3.012747e+03,8.715562e+01
3.012867e+03,8.717084e+01
3.012988e+03,8.718430e+01
3.013108e+03,8.719620e+01
3.013229e+03,8.720737e+01
3.013349e+03,8.721898e+01
3.013470e+03,8.723190e+01
3.013590e+03,8.724636e+01
3.013711e+03,8.726199e+01
3.013832e+03,8.727806e+01
3.013952e+03,8.729408e+01
3.014073e+03,8.731016e+01
3.014193e+03,8.732737e+01
3.014314e+03,8.734718e+01
3.014434e+03,8.737106e+01
3.014555e+03,8.739957e+01
3.014675e+03,8.743198e+01
3.014796e+03,8.746615e+01
3.014916e+03,8.749944e+01
3.015037e+03,8.752924e+01
3.015157e+03,8.755410e+01
3.015278e+03,8.757419e+01
3.015398e+03,8.759127e+01
3.015519e+03,8.760807e+01
3.015639e+03,8.762699e+01
3.015760e+03,8.764962e+01
3.015881e+03,8.767593e+01
3.016001e+03,8.770457e+01
3.016122e+03,8.773325e+01
3.016242e+03,8.775961e+01
3.016363e+03,8.778205e+01
3.016483e+03,8.779981e+01
3.016604e+03,8.781321e+01
3.016724e+03,8.782328e+01
3.016845e+03,8.783156e+01
3.016965e+03,8.783975e+01
3.017086e+03,8.784975e+01
3.017206e+03,8.786347e+01
3.017327e+03,8.788251e+01
3.017447e+03,8.790784e+01
3.017568e+03,8.793927e+01
3.017688e+03,8.797530e+01
3.017809e+03,8.801292e+01
3.017929e+03,8.804816e+01
3.018050e+03,8.807746e+01
3.018171e+03,8.809809e+01
3.018291e+03,8.810916e+01
3.018412e+03,8.811179e+01
3.018532e+03,8.810857e+01
3.018653e+03,8.810272e+01
3.018773e+03,8.809708e+01
3.018894e+03,8.809361e+01
3.019014e+03,8.809311e+01
3.019135e+03,8.809589e+01
3.019255e+03,8.810210e+01
3.019376e+03,8.811231e+01
3.019496e+03,8.812749e+01
3.019617e+03,8.814862e+01
3.019738e+03,8.817605e+01
3.019858e+03,8.820898e+01
3.019979e+03,8.824527e+01
3.020099e+03,8.828216e+01
3.020219e+03,8.831667e+01
3.020340e+03,8.834655e+01
3.020461e+03,8.837092e+01
3.020581e+03,8.839012e+01
3.020702e+03,8.840526e+01
3.020822e+03,8.841755e+01
3.020943e+03,8.842786e+01
3.021063e+03,8.843636e+01
3.021184e+03,8.844276e+01
3.021304e+03,8.844682e+01
3.021425e+03,8.844854e+01
3.021545e+03,8.844846e+01
3.021666e+03,8.844740e+01
3.021786e+03,8.844600e+01
3.021907e+03,8.844453e+01
3.022028e+03,8.844284e+01
3.022148e+03,8.844064e+01
3.022269e+03,8.843813e+01
3.022389e+03,8.843647e+01
3.022510e+03,8.843764e+01
3.022630e+03,8.844418e+01
3.022751e+03,8.845824e+01
3.022871e+03,8.848061e+01
3.022992e+03,8.851006e+01
3.023112e+03,8.854332e+01
3.023233e+03,8.857615e+01
3.023353e+03,8.860404e+01
3.023474e+03,8.862370e+01
3.023594e+03,8.863403e+01
3.023715e+03,8.863609e+01
3.023835e+03,8.863264e+01
3.023956e+03,8.862710e+01
3.024076e+03,8.862264e+01
3.024197e+03,8.862137e+01
3.024318e+03,8.862402e+01
3.024438e+03,8.863039e+01
3.024559e+03,8.863974e+01
3.024679e+03,8.865118e+01
3.024800e+03,8.866400e+01
3.024920e+03,8.867763e+01
3.025041e+03,8.869138e+01
3.025161e+03,8.870425e+01
3.025282e+03,8.871511e+01
3.025402e+03,8.872270e+01
3.025523e+03,8.872626e+01
3.025643e+03,8.872578e+01
3.025764e+03,8.872221e+01
3.025885e+03,8.871734e+01
3.026005e+03,8.871320e+01
3.026125e+03,8.871149e+01
3.026246e+03,8.871319e+01
3.026366e+03,8.871805e+01
3.026487e+03,8.872481e+01
3.026608e+03,8.873183e+01
3.026728e+03,8.873739e+01
3.026849e+03,8.874037e+01
3.026969e+03,8.874055e+01
3.027090e+03,8.873851e+01
3.027210e+03,8.873524e+01
3.027331e+03,8.873167e+01
3.027451e+03,8.872823e+01
3.027572e+03,8.872459e+01
3.027692e+03,8.871996e+01
3.027813e+03,8.871339e+01
3.027933e+03,8.870440e+01
3.028054e+03,8.869350e+01
3.028175e+03,8.868218e+01
3.028295e+03,8.867279e+01
3.028416e+03,8.866762e+01
3.028536e+03,8.866837e+01
3.028656e+03,8.867551e+01
3.028777e+03,8.868810e+01
3.028898e+03,8.870393e+01
3.029018e+03,8.872038e+01
3.029139e+03,8.873526e+01
3.029259e+03,8.874726e+01
3.029380e+03,8.875639e+01
3.029500e+03,8.876346e+01
3.029621e+03,8.876965e+01
3.029741e+03,8.877579e+01
3.029862e+03,8.878190e+01
3.029982e+03,8.878724e+01
3.030103e+03,8.879078e+01
3.030223e+03,8.879188e+01
3.030344e+03,8.879069e+01
3.030465e+03,8.878838e+01
3.030585e+03,8.878683e+01
3.030706e+03,8.878806e+01
3.030826e+03,8.879322e+01
3.030947e+03,8.880241e+01
3.031067e+03,8.881439e+01
3.031188e+03,8.882722e+01
3.031308e+03,8.883870e+01
3.031429e+03,8.884720e+01
3.031549e+03,8.885197e+01
3.031670e+03,8.885328e+01
3.031790e+03,8.885178e+01
3.031911e+03,8.884840e+01
3.032031e+03,8.884365e+01
3.032152e+03,8.883766e+01
3.032272e+03,8.883022e+01
3.032393e+03,8.882110e+01
3.032513e+03,8.881028e+01
3.032634e+03,8.879810e+01
3.032755e+03,8.878510e+01
3.032875e+03,8.877190e+01
3.032996e+03,8.875903e+01
3.033116e+03,8.874680e+01
3.033237e+03,8.873553e+01
3.033357e+03,8.872573e+01
3.033478e+03,8.871833e+01
3.033598e+03,8.871442e+01
3.033719e+03,8.871526e+01
3.033839e+03,8.872163e+01
3.033960e+03,8.873328e+01
3.034080e+03,8.874883e+01
3.034201e+03,8.876574e+01
3.034322e+03,8.878113e+01
3.034442e+03,8.879221e+01
3.034562e+03,8.879742e+01
3.034683e+03,8.879684e+01
3.034803e+03,8.879232e+01
3.034924e+03,8.878682e+01
3.035045e+03,8.878354e+01
3.035165e+03,8.878511e+01
3.035286e+03,8.879250e+01
3.035406e+03,8.880474e+01
3.035527e+03,8.881914e+01
3.035647e+03,8.883224e+01
3.035768e+03,8.884064e+01
3.035888e+03,8.884211e+01
3.036009e+03,8.883639e+01
3.036129e+03,8.882496e+01
3.036250e+03,8.881085e+01
3.036370e+03,8.879724e+01
3.036491e+03,8.878696e+01
3.036612e+03,8.878138e+01
3.036732e+03,8.878017e+01
3.036853e+03,8.878156e+01
3.036973e+03,8.878306e+01
3.037094e+03,8.878250e+01
3.037214e+03,8.877847e+01
3.037335e+03,8.877106e+01
3.037455e+03,8.876157e+01
3.037576e+03,8.875220e+01
3.037696e+03,8.874533e+01
3.037817e+03,8.874263e+01
3.037937e+03,8.874492e+01
3.038058e+03,8.875181e+01
3.038178e+03,8.876191e+01
3.038299e+03,8.877305e+01
3.038419e+03,8.878319e+01
3.038540e+03,8.879039e+01
3.038660e+03,8.879339e+01
3.038781e+03,8.879183e+01
3.038902e+03,8.878612e+01
3.039022e+03,8.877743e+01
3.039143e+03,8.876733e+01
3.039263e+03,8.875755e+01
3.039384e+03,8.874970e+01
3.039504e+03,8.874477e+01
3.039625e+03,8.874323e+01
3.039745e+03,8.874475e+01
3.039866e+03,8.874858e+01
3.039986e+03,8.875356e+01
3.040107e+03,8.875851e+01
3.040227e+03,8.876244e+01
3.040348e+03,8.876453e+01
3.040469e+03,8.876442e+01
3.040589e+03,8.876208e+01
3.040709e+03,8.875774e+01
3.040830e+03,8.875200e+01
3.040950e+03,8.874570e+01
3.041071e+03,8.873983e+01
3.041192e+03,8.873530e+01
3.041312e+03,8.873287e+01
3.041433e+03,8.873274e+01
3.041553e+03,8.873461e+01
3.041674e+03,8.873768e+01
3.041794e+03,8.874078e+01
3.041915e+03,8.874305e+01
3.042035e+03,8.874389e+01
3.042156e+03,8.874343e+01
3.042276e+03,8.874224e+01
3.042397e+03,8.874109e+01
3.042517e+03,8.874047e+01
3.042638e+03,8.874023e+01
3.042759e+03,8.873960e+01
3.042879e+03,8.873742e+01
3.043000e+03,8.873267e+01
3.043120e+03,8.872498e+01
3.043241e+03,8.871494e+01
3.043361e+03,8.870399e+01
3.043482e+03,8.869414e+01
3.043602e+03,8.868686e+01
3.043723e+03,8.868293e+01
3.043843e+03,8.868195e+01
3.043964e+03,8.868259e+01
3.044084e+03,8.868315e+01
3.044205e+03,8.868221e+01
3.044325e+03,8.867930e+01
3.044446e+03,8.867486e+01
3.044566e+03,8.866995e+01
3.044687e+03,8.866566e+01
3.044807e+03,8.866257e+01
3.044928e+03,8.866041e+01
3.045049e+03,8.865832e+01
3.045169e+03,8.865518e+01
3.045290e+03,8.865044e+01
3.045410e+03,8.864429e+01
3.045531e+03,8.863775e+01
3.045651e+03,8.863214e+01
3.045772e+03,8.862848e+01
3.045892e+03,8.862709e+01
3.046013e+03,8.862728e+01
3.046133e+03,8.862776e+01
3.046254e+03,8.862720e+01
3.046374e+03,8.862485e+01
3.046495e+03,8.862069e+01
3.046615e+03,8.861553e+01
3.046736e+03,8.861021e+01
3.046856e+03,8.860544e+01
3.046977e+03,8.860120e+01
3.047098e+03,8.859717e+01
3.047218e+03,8.859313e+01
3.047339e+03,8.858963e+01
3.047459e+03,8.858818e+01
3.047580e+03,8.859109e+01
3.047700e+03,8.860059e+01
3.047821e+03,8.861760e+01
3.047941e+03,8.864099e+01
3.048062e+03,8.866737e+01
3.048182e+03,8.869181e+01
3.048303e+03,8.870885e+01
3.048423e+03,8.871464e+01
3.048544e+03,8.870780e+01
3.048664e+03,8.869003e+01
3.048785e+03,8.866529e+01
3.048906e+03,8.863873e+01
3.049026e+03,8.861526e+01
3.049146e+03,8.859801e+01
3.049267e+03,8.858805e+01
3.049388e+03,8.858459e+01
3.049508e+03,8.858564e+01
3.049629e+03,8.858884e+01
3.049749e+03,8.859197e+01
3.049870e+03,8.859358e+01
3.049990e+03,8.859262e+01
3.050111e+03,8.858865e+01
3.050231e+03,8.858153e+01
3.050352e+03,8.857181e+01
3.050472e+03,8.856052e+01
3.050593e+03,8.854929e+01
3.050713e+03,8.854020e+01
3.050834e+03,8.853510e+01
3.050955e+03,8.853523e+01
3.051075e+03,8.854088e+01
3.051196e+03,8.855124e+01
3.051316e+03,8.856467e+01
3.051437e+03,8.857909e+01
3.051557e+03,8.859269e+01
3.051678e+03,8.860397e+01
3.051798e+03,8.861193e+01
3.051919e+03,8.861608e+01
3.052039e+03,8.861609e+01
3.052160e+03,8.861184e+01
3.052280e+03,8.860352e+01
3.052401e+03,8.859177e+01
3.052521e+03,8.857769e+01
3.052642e+03,8.856281e+01
3.052762e+03,8.854877e+01
3.052883e+03,8.853680e+01
3.053003e+03,8.852741e+01
3.053124e+03,8.852043e+01
3.053245e+03,8.851515e+01
3.053365e+03,8.851080e+01
