WaveNumber,DarkFastFast,DarkSlowFast,DarkFastSlow,DarkSlowSlow,LiteFastFast,LiteSlowFast,LiteFastSlow,LiteSlowSlow
975.563,70.42043,65.98397,62.52829,65.51483,68.39098,64.6916,68.03326,75.23961
975.6836,70.39143,65.95996,62.49149,65.47729,68.3614,64.65371,67.99557,75.21819
975.8041,70.36245,65.93462,62.45437,65.43987,68.33179,64.61478,67.95904,75.19987
975.9246,70.33369,65.90639,62.4159,65.4024,68.30109,64.57471,67.92456,75.18269
976.0452,70.30543,65.87501,62.37595,65.36523,68.2683,64.53374,67.8926,75.16438
976.1656,70.27805,65.84138,62.33538,65.329,68.23281,64.49271,67.86302,75.14355
976.2863,70.25186,65.80737,62.29598,65.29449,68.1947,64.45277,67.83528,75.11997
976.4067,70.22692,65.77471,62.2596,65.26214,68.15472,64.41503,67.80833,75.09462
976.5272,70.20298,65.74422,62.22724,65.2317,68.11388,64.37991,67.78104,75.06897
976.6478,70.17959,65.7155,62.19866,65.20216,68.07334,64.34708,67.75236,75.04446
976.7683,70.1562,65.68707,62.17225,65.1721,68.03394,64.31541,67.72182,75.02169
976.8888,70.13251,65.65719,62.14585,65.1402,67.99617,64.28368,67.68973,75.00031
977.0094,70.10861,65.6247,62.11756,65.1059,67.96023,64.25089,67.65726,74.97927
977.1299,70.08499,65.58973,62.08657,65.06973,67.92628,64.21687,67.62607,74.95741
977.2505,70.06235,65.55376,62.05362,65.0332,67.8944,64.18216,67.59762,74.93408
977.371,70.04131,65.51921,62.02051,64.99856,67.86479,64.14784,67.57288,74.90952
977.4915,70.02204,65.48829,61.98924,64.96766,67.83759,64.11482,67.55173,74.8848
977.6121,70.00407,65.46217,61.96096,64.9415,67.81274,64.08347,67.53314,74.86154
977.7325,69.98614,65.44035,61.93541,64.9196,67.78997,64.05351,67.51543,74.84138
977.853,69.96665,65.42097,61.91091,64.90031,67.76878,64.02422,67.49709,74.82542
977.9736,69.9441,65.40144,61.88509,64.88121,67.74864,63.99496,67.47713,74.81387
978.0941,69.91759,65.37945,61.85574,64.86,67.72909,63.96561,67.45556,74.80602
978.2147,69.88729,65.35391,61.82198,64.83535,67.70967,63.93661,67.43305,74.80041
978.3352,69.85458,65.32535,61.78444,64.80727,67.69006,63.90883,67.41059,74.79507
978.4557,69.82178,65.29556,61.74508,64.77703,67.66972,63.88292,67.38885,74.7879
978.5763,69.79144,65.26664,61.70628,64.74647,67.64793,63.85879,67.36781,74.7772
978.6968,69.76563,65.24027,61.66999,64.71746,67.62388,63.83546,67.34676,74.76189
978.8173,69.74531,65.21687,61.63697,64.6912,67.59681,63.81125,67.32462,74.7418
978.9379,69.72979,65.19551,61.60666,64.66782,67.56645,63.7845,67.30059,74.71774
979.0583,69.71707,65.17429,61.57746,64.64662,67.53318,63.75424,67.27441,74.69134
979.179,69.70436,65.15114,61.54752,64.6264,67.49805,63.72078,67.24661,74.66461
979.2994,69.68919,65.12477,61.51557,64.60616,67.46246,63.6856,67.21828,74.63936
979.4199,69.66995,65.09502,61.48115,64.58536,67.42788,63.6511,67.19061,74.61698
979.5405,69.64654,65.06289,61.44471,64.56396,67.39533,63.61959,67.16446,74.5979
979.661,69.62013,65.03008,61.4072,64.54232,67.36517,63.59253,67.14009,74.58182
979.7815,69.59278,64.99845,61.36972,64.52075,67.33717,63.57008,67.1172,74.56792
979.9021,69.56639,64.96917,61.33293,64.49916,67.31084,63.55107,67.09529,74.55531
980.0226,69.54214,64.94257,61.2971,64.477,67.28571,63.53355,67.07398,74.5434
980.1432,69.52009,64.91803,61.26207,64.45339,67.26157,63.51523,67.05322,74.53202
980.2637,69.49938,64.89449,61.22763,64.4276,67.23859,63.49435,67.03324,74.5213
980.3842,69.47884,64.87081,61.19363,64.39929,67.21687,63.46998,67.01435,74.51142
980.5048,69.45744,64.84614,61.16015,64.36884,67.19617,63.44196,66.99641,74.50222
980.6252,69.43478,64.82006,61.12727,64.33707,67.17572,63.41081,66.97874,74.49312
980.7457,69.41115,64.79252,61.09494,64.30506,67.15416,63.37741,66.96017,74.48318
980.8663,69.38715,64.76366,61.06281,64.27361,67.12988,63.3428,66.93922,74.47141
980.9868,69.36315,64.73354,61.0302,64.2429,67.10166,63.3079,66.91479,74.45713
981.1074,69.33907,64.7023,60.99635,64.21255,67.06913,63.27361,66.8865,74.44022
981.2279,69.31424,64.67014,60.9606,64.18181,67.03308,63.2407,66.855,74.42112
981.3484,69.28794,64.63742,60.92275,64.15006,66.99523,63.20967,66.82171,74.40061
981.469,69.25964,64.60484,60.88305,64.11716,66.95792,63.1807,66.78855,74.37954
981.5895,69.22971,64.57323,60.84228,64.08368,66.92348,63.15352,66.75729,74.3584
981.71,69.19906,64.54324,60.80128,64.05055,66.89339,63.12742,66.72896,74.33721
981.8306,69.16921,64.51508,60.76086,64.01881,66.86823,63.10133,66.70378,74.31566
981.951,69.14144,64.48826,60.72145,63.98893,66.84739,63.0741,66.68098,74.29326
982.0717,69.11634,64.46175,60.68319,63.96069,66.82957,63.04495,66.6594,74.26978
982.1921,69.09363,64.43418,60.64595,63.93302,66.81303,63.01357,66.63782,74.24547
982.3126,69.07233,64.40453,60.60976,63.90455,66.79623,62.9804,66.6156,74.22119
982.4332,69.05124,64.37237,60.57477,63.87415,66.7782,62.94635,66.5929,74.1982
982.5537,69.0294,64.33818,60.54144,63.84134,66.75848,62.91269,66.5707,74.17787
982.6742,69.0064,64.30303,60.51021,63.80653,66.73721,62.8805,66.55045,74.16122
982.7948,68.9823,64.26814,60.48118,63.77073,66.71472,62.85042,66.53339,74.1485
982.9153,68.95732,64.23431,60.45375,63.73522,66.69128,62.82237,66.52013,74.13892
983.0359,68.93146,64.20151,60.42661,63.7009,66.66687,62.79567,66.51019,74.13084
983.1564,68.90434,64.16899,60.39787,63.66808,66.64112,62.76916,66.50202,74.12209
983.2769,68.87539,64.13561,60.36553,63.63648,66.61336,62.74152,66.49316,74.11044
983.3975,68.84435,64.10056,60.32835,63.6056,66.58302,62.71172,66.48112,74.09453
983.5179,68.81152,64.0638,60.28612,63.57502,66.54977,62.67919,66.46392,74.07411
983.6384,68.77809,64.02637,60.23999,63.54476,66.51397,62.64391,66.44053,74.05036
983.759,68.74552,63.98981,60.19191,63.51505,66.47651,62.60642,66.41116,74.02532
983.8795,68.71524,63.9557,60.14426,63.48618,66.43884,62.56759,66.37703,74.00138
984.0001,68.68781,63.92482,60.09889,63.45797,66.40267,62.5286,66.34014,73.98049
984.1206,68.66268,63.89676,60.05653,63.42973,66.36941,62.49058,66.30248,73.96332
984.2411,68.63828,63.87,60.0167,63.40017,66.34002,62.45475,66.26604,73.94928
984.3617,68.61275,63.84249,59.97814,63.36809,66.31475,62.42227,66.23242,73.93678
984.4822,68.58495,63.81272,59.93953,63.33281,66.29311,62.39398,66.20262,73.92395
984.6027,68.55485,63.78016,59.90011,63.29467,66.27406,62.37035,66.17726,73.90939
984.7233,68.52387,63.74569,59.8602,63.25498,66.25626,62.35105,66.15627,73.89259
984.8438,68.49419,63.71113,59.82098,63.21557,66.23833,62.33486,66.13891,73.87416
984.9644,68.46794,63.6786,59.78412,63.17822,66.21896,62.31946,66.12357,73.85518
985.0848,68.4463,63.6496,59.75077,63.14399,66.19717,62.30191,66.10801,73.83667
985.2053,68.42892,63.62444,59.72115,63.11293,66.17237,62.27937,66.08987,73.81895
985.3259,68.4141,63.60214,59.69413,63.08434,66.14458,62.2498,66.06721,73.80169
985.4464,68.39953,63.58107,59.66779,63.05732,66.11443,62.21294,66.03935,73.78403
985.5669,68.38319,63.5595,59.63992,63.03137,66.08316,62.17048,66.0073,73.76541
985.6875,68.36386,63.53614,59.6088,63.00657,66.05242,62.12592,65.97356,73.7458
985.808,68.34151,63.51052,59.57368,62.98351,66.02378,62.08336,65.94126,73.72607
985.9286,68.31691,63.48269,59.53484,62.96257,65.99833,62.04637,65.91322,73.70755
986.0491,68.29101,63.45293,59.49319,62.94338,65.9762,62.01686,65.89093,73.69143
986.1696,68.26446,63.42132,59.4498,62.92454,65.95646,61.9944,65.8739,73.67793
986.2902,68.23731,63.38771,59.40536,62.90378,65.93726,61.97648,65.85998,73.66618
986.4106,68.20914,63.35198,59.36019,62.87864,65.91646,61.95936,65.84621,73.65427
986.5311,68.17961,63.31433,59.31433,62.84768,65.8923,61.93969,65.83009,73.64017
986.6517,68.14867,63.27574,59.268,62.81102,65.86413,61.91547,65.8106,73.62257
986.7722,68.11687,63.23784,59.22192,62.77061,65.83246,61.88675,65.78839,73.60143
986.8928,68.08515,63.2023,59.17726,62.72934,65.79879,61.8552,65.76532,73.57806
987.0133,68.0545,63.17046,59.1355,62.69043,65.76511,61.82352,65.74354,73.55466
987.1338,68.02554,63.14255,59.0978,62.65601,65.73311,61.79414,65.72438,73.53339
987.2544,67.99833,63.11752,59.06457,62.6265,65.70367,61.76822,65.70769,73.5155
987.3749,67.9725,63.09341,59.03523,62.60069,65.67669,61.74554,65.69189,73.50103
987.4954,67.94762,63.06806,59.00829,62.57632,65.65137,61.72472,65.6749,73.48888
987.616,67.92352,63.04008,58.98197,62.55123,65.62672,61.70398,65.65507,73.47752
987.7365,67.9005,63.00922,58.95454,62.52404,65.60191,61.68179,65.63197,73.46554
987.8571,67.87923,62.9766,58.92489,62.49464,65.57671,61.65748,65.60673,73.45232
987.9775,67.86027,62.94395,58.89269,62.46395,65.55125,61.63102,65.58132,73.4379
988.098,67.84383,62.91313,58.85824,62.43334,65.52579,61.60281,65.558,73.42279
988.2186,67.82925,62.88514,58.82207,62.40382,65.50034,61.57305,65.53803,73.4074
988.3391,67.8151,62.85977,58.78463,62.37557,65.47444,61.54164,65.52145,73.39173
988.4596,67.79926,62.83584,58.74618,62.34797,65.44727,61.50808,65.50693,73.37519
988.5802,67.77975,62.81182,58.70676,62.31991,65.41809,61.47205,65.49269,73.35715
988.7007,67.75507,62.7864,58.66646,62.29036,65.38657,61.43364,65.47702,73.33723
988.8213,67.72476,62.75911,58.62568,62.2588,65.35309,61.39376,65.45893,73.31561
988.9418,67.68945,62.73028,58.58506,62.22528,65.3187,61.35386,65.43843,73.29312
989.0623,67.65089,62.70084,58.54556,62.19047,65.2849,61.31563,65.4161,73.27097
989.1829,67.61148,62.67165,58.508,62.15513,65.25314,61.28043,65.39277,73.2503
989.3033,67.57359,62.64303,58.47278,62.11988,65.22435,61.24874,65.36902,73.23164
989.4238,67.53934,62.61461,58.43966,62.08511,65.19876,61.22012,65.34507,73.2149
989.5444,67.50986,62.58544,58.40767,62.05093,65.17599,61.19344,65.32096,73.19938
989.6649,67.48521,62.55459,58.37557,62.01737,65.15526,61.16734,65.29678,73.18419
989.7855,67.46431,62.52149,58.342,61.98438,65.13573,61.14065,65.27287,73.16856
989.906,67.4453,62.4863,58.30605,61.95196,65.11684,61.11276,65.24982,73.15211
990.0265,67.42609,62.44972,58.26739,61.91986,65.09826,61.08368,65.22824,73.13487
990.1471,67.40461,62.41279,58.22635,61.88754,65.07979,61.05382,65.2084,73.11715
990.2676,67.37951,62.37624,58.18368,61.85418,65.06115,61.02378,65.19003,73.09936
990.3881,67.3503,62.34024,58.14023,61.81883,65.04181,60.99399,65.1724,73.08178
990.5087,67.31727,62.30426,58.0968,61.78082,65.02093,60.96481,65.15457,73.06461
990.6292,67.2814,62.26742,58.05388,61.74008,64.99756,60.93636,65.13579,73.04795
990.7498,67.24397,62.22902,58.01181,61.69743,64.97092,60.90868,65.11585,73.03185
990.8702,67.20645,62.18891,57.97088,61.65458,64.9407,60.88174,65.09515,73.01642
990.9907,67.17027,62.14784,57.93155,61.61358,64.90728,60.85544,65.07447,73.00172
991.1113,67.13671,62.10731,57.89444,61.57638,64.87173,60.82948,65.05465,72.98779
991.2318,67.10697,62.06911,57.86021,61.54422,64.8357,60.80341,65.03622,72.97457
991.3523,67.08176,62.03456,57.82921,61.51714,64.801,60.77666,65.01919,72.96192
991.4729,67.0612,62.00412,57.80112,61.49403,64.76925,60.74878,65.00322,72.94975
991.5934,67.04449,61.97694,57.77473,61.47271,64.74155,60.71958,64.98764,72.938
991.714,67.02994,61.95134,57.74808,61.45076,64.71827,60.68937,64.9719,72.92657
991.8345,67.01511,61.92505,57.71875,61.42587,64.69892,60.659,64.95555,72.91537
991.955,66.99742,61.89613,57.68457,61.3965,64.68233,60.62963,64.93826,72.90405
992.0756,66.97506,61.86371,57.64442,61.36234,64.66698,60.6024,64.91974,72.89203
992.196,66.94746,61.82817,57.59848,61.32412,64.65118,60.57805,64.89952,72.87856
992.3165,66.91563,61.79108,57.5485,61.28356,64.63339,60.55663,64.87703,72.86289
992.4371,66.88173,61.75454,57.49709,61.24269,64.6125,60.53733,64.85172,72.8446
992.5576,66.84864,61.72074,57.44744,61.20364,64.58782,60.51863,64.82333,72.82373
992.6782,66.81882,61.69121,57.40222,61.16793,64.55921,60.4987,64.79225,72.80083
992.7987,66.79348,61.66644,57.36291,61.13629,64.52698,60.47589,64.75946,72.77686
992.9192,66.77249,61.64598,57.32975,61.10851,64.49194,60.44905,64.72662,72.75283
993.0398,66.75448,61.62874,57.30175,61.08359,64.45521,60.41795,64.69551,72.72961
993.1603,66.73746,61.6133,57.27713,61.06011,64.41816,60.38316,64.6677,72.70776
993.2808,66.71951,61.59815,57.25382,61.03645,64.3823,60.34597,64.64422,72.68757
993.4014,66.6993,61.58202,57.22989,61.01138,64.34898,60.30781,64.62526,72.66922
993.5219,66.67633,61.56371,57.20389,60.9842,64.31918,60.26982,64.61022,72.65297
993.6425,66.6507,61.54212,57.17478,60.95492,64.29343,60.23265,64.59789,72.63917
993.7629,66.62278,61.51635,57.14204,60.92405,64.27163,60.19629,64.58689,72.62814
993.8834,66.59313,61.48587,57.10575,60.89251,64.25307,60.16023,64.57576,72.6199
994.004,66.56233,61.45079,57.06652,60.86129,64.23663,60.12399,64.56329,72.61394
994.1245,66.53102,61.41196,57.02549,60.83104,64.22108,60.08735,64.54861,72.60912
994.245,66.50005,61.37098,56.98418,60.80196,64.20524,60.0508,64.53115,72.60386
994.3656,66.47046,61.32996,56.9443,60.7737,64.18813,60.01541,64.51051,72.59632
994.4861,66.44305,61.29077,56.90709,60.74552,64.1692,59.98251,64.48656,72.58511
994.6067,66.41824,61.2548,56.87308,60.7164,64.14824,59.95327,64.4594,72.56945
994.7272,66.39581,61.22239,56.84179,60.68546,64.12537,59.9282,64.42946,72.54939
994.8477,66.37495,61.19293,56.81196,60.65233,64.10104,59.90701,64.39755,72.52574
994.9683,66.35455,61.16509,56.78183,60.6172,64.07585,59.88861,64.36503,72.49984
995.0887,66.33372,61.13734,56.74984,60.58099,64.05053,59.87146,64.33347,72.47313
995.2092,66.3122,61.10848,56.71521,60.54491,64.02567,59.8543,64.30452,72.44691
995.3298,66.29031,61.07787,56.67797,60.51034,64.00161,59.83614,64.2796,72.42213
995.4503,66.26875,61.04544,56.639,60.4782,63.97823,59.81663,64.25953,72.39946
995.5709,66.24796,61.01148,56.59941,60.44872,63.95504,59.7958,64.24426,72.37916
995.6914,66.22769,60.9764,56.56018,60.42133,63.93125,59.77374,64.23283,72.3612
995.8119,66.20692,60.94053,56.52174,60.39488,63.9062,59.75037,64.22366,72.34521
995.9325,66.18411,60.90405,56.48394,60.36792,63.8796,59.72536,64.21486,72.33054
996.053,66.15786,60.86716,56.44637,60.33923,63.85187,59.6983,64.20464,72.31623
996.1735,66.12766,60.83016,56.40868,60.30814,63.82401,59.66904,64.19179,72.30118
996.2941,66.09423,60.7935,56.37095,60.2748,63.79727,59.63795,64.17575,72.28444
996.4146,66.05951,60.75772,56.33373,60.2401,63.7728,59.60608,64.15662,72.26537
996.5352,66.02586,60.72324,56.29778,60.20526,63.751,59.57475,64.13491,72.24383
996.6556,65.99539,60.69021,56.26379,60.17156,63.73146,59.54525,64.11134,72.22041
996.7761,65.96935,60.65851,56.23209,60.14007,63.71301,59.5184,64.08657,72.19627
996.8967,65.94765,60.62786,56.20253,60.11124,63.69435,59.49417,64.0612,72.17285
997.0172,65.92918,60.59799,56.1746,60.08487,63.67447,59.47181,64.03571,72.1517
997.1377,65.91233,60.56886,56.14771,60.06028,63.6531,59.45013,64.01065,72.13408
997.2583,65.89555,60.54058,56.12135,60.03631,63.63075,59.42801,63.98644,72.12061
997.3788,65.87775,60.51338,56.09518,60.01171,63.60844,59.40469,63.96345,72.11121
997.4994,65.85828,60.48726,56.06886,59.98524,63.58699,59.37994,63.94176,72.10497
997.6199,65.83686,60.46185,56.04189,59.95609,63.56657,59.35383,63.92108,72.1004
997.7404,65.81327,60.43634,56.01342,59.92396,63.54652,59.32647,63.90074,72.09556
997.861,65.78733,60.40971,55.98244,59.88918,63.52555,59.29773,63.87988,72.0885
997.9814,65.75896,60.38105,55.94803,59.85262,63.50244,59.26716,63.85786,72.07777
998.1019,65.72839,60.34994,55.9097,59.81546,63.47642,59.23421,63.83444,72.06257
998.2225,65.69637,60.31657,55.86779,59.77876,63.44774,59.19866,63.80995,72.04308
998.343,65.66395,60.28175,55.8233,59.74308,63.41745,59.16084,63.78516,72.02029
998.4636,65.63232,60.24658,55.77787,59.70837,63.38706,59.12185,63.76096,71.99572
998.5841,65.60226,60.21207,55.73313,59.67396,63.35777,59.08326,63.73793,71.97099
998.7046,65.57381,60.17889,55.69035,59.63899,63.3301,59.04668,63.71609,71.9472
998.8252,65.54627,60.14723,55.65018,59.60277,63.30367,59.01327,63.69481,71.9248
998.9457,65.51852,60.11691,55.61259,59.56531,63.27763,58.98339,63.67322,71.90343
999.0662,65.48936,60.08751,55.57715,59.52736,63.25107,58.9565,63.65056,71.88218
999.1868,65.45815,60.05865,55.54314,59.49034,63.22364,58.93155,63.62661,71.86
999.3073,65.42506,60.0301,55.51004,59.45576,63.19572,58.90746,63.60191,71.8362
999.4279,65.39093,60.00174,55.47739,59.42469,63.16832,58.88356,63.5775,71.81074
999.5483,65.35702,59.9735,55.4449,59.39742,63.14259,58.85986,63.5546,71.78429
999.6688,65.32448,59.94533,55.41233,59.37333,63.11924,58.83686,63.53392,71.75793
999.7894,65.29411,59.9171,55.37952,59.35117,63.09822,58.81532,63.51535,71.73296
999.9099,65.26622,59.88859,55.34638,59.32944,63.07861,58.79567,63.49779,71.71026
1000.03,65.24071,59.85962,55.31302,59.307,63.05906,58.77778,63.47955,71.69016
1000.151,65.21731,59.82997,55.27974,59.28311,63.03801,58.76086,63.45876,71.67236
1000.271,65.19581,59.79957,55.247,59.25762,63.01435,58.74368,63.43414,71.65616
1000.392,65.17606,59.76836,55.21519,59.23061,62.98766,58.72506,63.40542,71.64086
1000.513,65.15793,59.73641,55.18433,59.2022,62.95815,58.70414,63.37354,71.626
1000.633,65.14116,59.70389,55.15408,59.17245,62.92668,58.68067,63.34042,71.61165
1000.754,65.12524,59.67114,55.12367,59.14137,62.89437,58.65502,63.30833,71.59824
1000.874,65.10947,59.63868,55.09221,59.10919,62.86269,58.62791,63.27953,71.58648
1000.995,65.09303,59.60704,55.05906,59.07645,62.83303,58.60004,63.25545,71.57684
1001.115,65.0752,59.57659,55.02411,59.04404,62.80666,58.57189,63.23647,71.56932
1001.236,65.05558,59.54748,54.988,59.01309,62.78456,58.54363,63.22181,71.56329
1001.356,65.03412,59.51947,54.9518,58.98449,62.76721,58.51527,63.20983,71.55763
1001.477,65.01125,59.49221,54.91684,58.95872,62.75423,58.4868,63.19842,71.55098
1001.597,64.98773,59.46526,54.88421,58.93563,62.74439,58.45835,63.18541,71.54202
1001.718,64.96458,59.43852,54.85449,58.91461,62.73582,58.43027,63.1692,71.52998
1001.838,64.94286,59.41225,54.82753,58.89472,62.72627,58.40302,63.14901,71.51466
1001.959,64.92339,59.387,54.80262,58.87505,62.71351,58.37691,63.12486,71.49644
1002.079,64.90652,59.36324,54.77873,58.85491,62.69608,58.35194,63.09752,71.47604
1002.2,64.89178,59.341,54.75471,58.83379,62.6734,58.32775,63.06828,71.45432
1002.321,64.87785,59.31961,54.72953,58.8112,62.646,58.30375,63.03865,71.43204
1002.441,64.86295,59.2979,54.70251,58.78664,62.61517,58.27938,63.00987,71.40975
1002.562,64.84502,59.27445,54.67331,58.75953,62.58286,58.25446,62.98305,71.38794
1002.682,64.82256,59.24841,54.64198,58.72947,62.55106,58.22919,62.95885,71.36703
1002.803,64.79514,59.21983,54.6088,58.6964,62.52146,58.20411,62.9376,71.34752
1002.923,64.7636,59.1899,54.57435,58.6609,62.4953,58.1799,62.91926,71.3299
1003.044,64.72991,59.16059,54.53936,58.62415,62.47315,58.15693,62.90338,71.31451
1003.164,64.69627,59.13371,54.50443,58.58757,62.45491,58.13516,62.88923,71.30128
1003.285,64.66469,59.1104,54.4701,58.55251,62.43985,58.11421,62.87574,71.28973
1003.405,64.63606,59.09044,54.43665,58.51979,62.42683,58.09366,62.86176,71.27894
1003.526,64.61007,59.07239,54.40413,58.48947,62.41464,58.07339,62.84639,71.26797
1003.646,64.58546,59.0541,54.37247,58.46104,62.40211,58.05386,62.82916,71.25603
1003.767,64.56084,59.03362,54.34161,58.43375,62.38854,58.03609,62.81035,71.24297
1003.887,64.53533,59.00988,54.31154,58.40699,62.37375,58.02121,62.79081,71.22919
1004.008,64.50907,58.98312,54.28241,58.3806,62.35803,58.00999,62.77187,71.21564
1004.128,64.4831,58.95454,54.25436,58.35485,62.34187,58.00223,62.75467,71.20329
1004.249,64.45895,58.92589,54.22749,58.33024,62.32565,57.99658,62.73973,71.19273
1004.37,64.4379,58.89873,54.20179,58.30721,62.30928,57.9906,62.72667,71.18379
1004.49,64.42047,58.87392,54.17719,58.2859,62.29233,57.98178,62.71425,71.17574
1004.611,64.40614,58.85155,54.15368,58.26616,62.274,57.96788,62.70075,71.16722
1004.731,64.39381,58.83111,54.13144,58.24771,62.25363,57.9479,62.68457,71.15704
1004.852,64.38229,58.81186,54.11087,58.23038,62.23109,57.92223,62.66492,71.14452
1004.972,64.37074,58.793,54.09239,58.21416,62.20699,57.89252,62.64204,71.12975
1005.093,64.35888,58.77382,54.07621,58.19926,62.18271,57.86123,62.61726,71.11368
1005.213,64.34689,58.75365,54.06202,58.18576,62.15993,57.83064,62.59243,71.09769
1005.334,64.33506,58.7318,54.04878,58.17348,62.14032,57.80263,62.56956,71.08332
1005.454,64.32337,58.70773,54.03492,58.16191,62.12488,57.77814,62.55013,71.07181
1005.575,64.31141,58.68133,54.01876,58.15039,62.11366,57.75726,62.53479,71.06371
1005.695,64.29849,58.65321,53.99883,58.13823,62.10577,57.73929,62.5234,71.05896
1005.816,64.28412,58.62484,53.97449,58.12519,62.09958,57.7231,62.51521,71.05678
1005.936,64.26823,58.59817,53.94604,58.11142,62.09318,57.7073,62.5092,71.05602
